pickup_location_id,pickup_latitude,pickup_longitude
39454,40.73904037,-73.98325348
39455,40.70398331,-74.00718689
39456,40.76689911,-73.95365906
39457,40.76913834,-73.98496246
39458,40.73546982,-73.97966766
39459,40.71025848,-74.00956726
39460,40.75218201,-73.97730255
39461,40.76797485,-73.98602295
39462,40.75418091,-73.98471832
39463,40.74906158,-73.98195648
39464,40.7562294,-73.98313904
39465,40.75622177,-73.99336243
39466,40.75640869,-73.9865799
39467,40.75652313,-73.96438599
39468,40.73906708,-73.98713684
39469,40.74964142,-73.98790741
39470,40.76322174,-73.98188782
39471,40.78305054,-73.95514679
39472,40.75658035,-73.98999023
39473,40.76252365,-73.96793365
39474,40.74037933,-74.00789642
39475,40.75196838,-73.97557068
39476,40.78189087,-73.98296356
39477,40.78424835,-73.97879791
39478,40.75262833,-73.98951721
39479,40.75032043,-73.97895813
39480,40.76528168,-73.97013855
39481,40.72896957,-73.98747253
39482,40.73579025,-73.99363708
39483,40.75603104,-73.99022675
39484,40.75655365,-73.97489929
39485,40.76411819,-73.97784424
39486,40.7679863,-73.98324585
39487,40.76052856,-74.00287628
39488,40.7621994,-73.97865295
39489,40.75030899,-73.99490356
39490,40.74516296,-73.99488068
39491,40.73776245,-74.00024414
39492,40.74206924,-73.99359131
39493,40.74354553,-73.99237061
39494,40.7303009,-73.98645782
39495,40.78234863,-73.97525024
39496,40.76316833,-73.96749115
39497,40.78585815,-73.97646332
39498,40.77820969,-73.98203278
39499,40.7483902,-73.98873138
39500,40.7615509,-73.99042511
39501,40.78342819,-73.97917938
39502,40.7880249,-73.9442749
39503,40.75745773,-73.96309662
39504,40.75510025,-73.9876709
39505,40.77281952,-73.95831299
39506,40.76586914,-73.96327209
39507,40.75008011,-73.96888733
39508,40.7297821,-74.00222015
39509,40.78310013,-73.95523071
39510,40.64375687,-73.78988647
39511,40.73936081,-73.99406433
39512,40.77871704,-73.95845032
39513,40.77608109,-73.94992065
39514,40.77355957,-73.95767975
39515,40.75917816,-73.99578094
39516,40.75686646,-73.97400665
39517,40.77441025,-73.95783997
39518,40.71134186,-74.01013947
39519,40.77849197,-73.98209381
39520,40.74557114,-73.98661041
39521,40.75622177,-73.99033356
39522,40.74050903,-73.99832153
39523,40.76789856,-73.98140717
39524,40.73725128,-73.97937012
39525,40.77365875,-73.98156738
39526,40.76052094,-73.99874115
39527,40.7731514,-73.94612885
39528,40.74214935,-73.97782135
39529,40.74684143,-74.00479889
39530,40.76927185,-73.95204163
39531,40.74123001,-74.0072937
39532,40.78652954,-73.9758606
39533,40.73584366,-73.98522949
39534,40.76033401,-73.9611969
39535,40.72303009,-73.98890686
39536,40.80097961,-73.95929718
39537,40.74903488,-73.97996521
39538,40.75120163,-73.99414825
39539,40.7512207,-73.96795654
39540,40.68135834,-73.80470276
39541,40.75832367,-73.97105408
39542,40.73988342,-73.98254395
39543,40.74509048,-73.98725128
39544,40.75603104,-73.99810791
39545,40.76921082,-73.86299133
39546,40.75114059,-73.99417877
39547,40.77346039,-73.94886017
39548,40.75372314,-73.99259949
39549,40.75616837,-73.98338318
39550,40.7076416,-74.00392914
39551,40.76074982,-73.95810699
39552,40.75215912,-73.97701263
39553,40.74581146,-73.99388885
39554,40.77941895,-73.95980835
39555,40.75490952,-73.98590851
39556,40.7685585,-73.981987
39557,40.76834488,-73.95607758
39558,40.77410889,-73.87465668
39559,40.76044846,-74.00280762
39560,40.75866699,-73.99249268
39561,40.76840591,-73.98171997
39562,40.80168915,-73.9611969
39563,40.79753113,-73.96053314
39564,40.78368378,-73.95027924
39565,40.74642944,-73.97263336
39566,40.73859024,-73.99175262
39567,40.77947617,-73.95986176
39568,40.7292099,-73.97750092
39569,40.76207733,-73.98630524
39570,40.78157043,-73.98114014
39571,40.77117157,-73.86652374
39572,40.75207138,-73.97725677
39573,40.76773071,-73.96401215
39574,40.74957657,-73.99214935
39575,40.7604599,-73.97363281
39576,40.75263977,-73.99311829
39577,40.76556396,-73.98182678
39578,40.78141785,-73.95606232
39579,40.77125931,-73.96167755
39580,40.76229095,-73.97034454
39581,40.77452087,-73.96131897
39582,40.76115036,-73.97110748
39583,40.74882507,-73.97631073
39584,40.74453354,-73.98117065
39585,40.76955032,-73.95185089
39586,40.77804947,-73.95218658
39587,40.73638153,-73.99338531
39588,40.74612045,-73.97502899
39589,40.74594879,-73.99044037
39590,40.76092911,-73.97141266
39591,40.73117065,-74.00131226
39592,40.71182251,-74.00689697
39593,40.75534058,-73.96508789
39594,40.74767303,-74.00221252
39595,40.75017166,-73.98589325
39596,40.75403214,-73.98274231
39597,40.75278854,-73.97291565
39598,40.73785782,-73.99214172
39599,40.71915817,-73.98789215
39600,40.77338409,-73.97910309
39601,40.73250961,-74.00046539
39602,40.7856369,-73.95340729
39603,40.75311279,-73.99219513
39604,40.75617981,-73.97711182
39605,40.77704239,-73.96370697
39606,40.75247955,-73.97807312
39607,40.77325058,-73.95462799
39608,40.74129868,-73.99772644
39609,40.75595474,-73.96340179
39610,40.74541855,-74.00589752
39611,40.72682953,-73.99681854
39612,40.72721863,-73.98869324
39613,40.71380615,-74.01448059
39614,40.77531052,-73.95649719
39615,40.76942062,-73.8637085
39616,40.74221039,-73.99337006
39617,40.7215004,-74.00833893
39618,40.72370911,-73.98529053
39619,40.76686096,-73.96272278
39620,40.74590683,-73.98199463
39621,40.76095963,-73.96087646
39622,40.77962875,-73.97354889
39623,40.76478958,-73.96141815
39624,40.75605011,-73.98550415
39625,40.75299454,-73.98171234
39626,40.74253845,-73.98679352
39627,40.77403641,-73.87487793
39628,40.7523613,-73.9970932
39629,40.75585556,-73.99118805
39630,40.77606964,-73.96234894
39631,40.75767136,-73.97580719
39632,40.73283005,-74.0032196
39633,40.75777435,-73.98935699
39634,40.7751503,-73.95666504
39635,40.76618958,-73.95433044
39636,40.74274063,-73.98040771
39637,40.75221634,-73.97756195
39638,40.73611069,-73.9977417
39639,40.7707901,-73.95085907
39640,40.75355911,-73.99265289
39641,40.75234222,-73.98208618
39642,40.71184158,-74.00681305
39643,40.7449913,-73.98493195
39644,40.71548843,-74.01319122
39645,40.70526123,-74.00714111
39646,40.77396774,-73.87508392
39647,40.74265671,-73.99301147
39648,40.76485825,-73.97026062
39649,40.75267029,-73.97283936
39650,40.72883987,-73.99414063
39651,40.76363373,-73.97332001
39652,40.79605865,-73.96878052
39653,40.7455368,-73.9827652
39654,40.77220154,-73.9525528
39655,40.76441574,-73.99581909
39656,40.75664139,-73.98986053
39657,40.75801849,-73.96353912
39658,40.75957108,-73.97284698
39659,40.73018646,-73.99500275
39660,40.76768112,-73.96206665
39661,40.71661377,-74.00661469
39662,40.7542305,-73.97195435
39663,40.75505829,-73.98381042
39664,40.7587204,-73.9774704
39665,40.78435135,-73.97741699
39666,40.77996063,-73.95742798
39667,40.77167892,-73.98471069
39668,40.75439072,-73.97808075
39669,40.75662231,-73.9897995
39670,40.73307037,-73.99581146
39671,40.73013687,-74.00298309
39672,40.7788887,-73.95825958
39673,40.77933121,-73.95529175
39674,40.75361633,-73.98607635
39675,40.78324127,-73.97860718
39676,40.75076294,-73.99448395
39677,40.77194977,-73.96524811
39678,40.77245712,-73.95578766
39679,40.76955032,-73.96086884
39680,40.79012299,-73.97531128
39681,40.75514221,-73.96512604
39682,40.78207016,-73.94547272
39683,40.75258636,-73.97761536
39684,40.75122833,-73.99417114
39685,40.77410889,-73.95464325
39686,40.76229858,-73.98162079
39687,40.76398087,-73.98856354
39688,40.77014923,-73.95747375
39689,40.75706863,-73.98235321
39690,40.74686813,-73.98121643
39691,40.77025986,-73.86485291
39692,40.7643013,-73.97384644
39693,40.75658035,-73.96720123
39694,40.80606842,-73.96530151
39695,40.77377701,-73.95189667
39696,40.76913834,-73.9812088
39697,40.74388885,-73.99538422
39698,40.75442886,-73.97380829
39699,40.75055695,-73.97898102
39700,40.75013351,-73.98069
39701,40.75051117,-73.97760773
39702,40.80043793,-73.96949768
39703,40.77281952,-73.96053314
39704,40.78453827,-73.9519043
39705,40.75071335,-73.97863007
39706,40.73281479,-73.98805237
39707,40.7795105,-73.95754242
39708,40.75886536,-73.97579193
39709,40.75743103,-73.98210907
39710,40.73529816,-74.00596619
39711,40.76311111,-73.98576355
39712,40.76440048,-73.98732758
39713,40.7821312,-73.97193909
39714,40.7171402,-74.00605011
39715,40.786026,-73.97846985
39716,40.7671814,-73.95472717
39717,40.74771881,-73.98293304
39718,40.7406311,-73.99437714
39719,40.75858307,-73.96289825
39720,40.7664566,-73.98323059
39721,40.70700836,-74.01228333
39722,40.7466507,-73.99177551
39723,40.76961136,-73.96014404
39724,40.77205276,-73.96546936
39725,40.75632095,-73.96977234
39726,40.78422928,-73.98136139
39727,40.76712036,-73.98416901
39728,40.75121689,-73.99409485
39729,40.76874924,-73.86302185
39730,40.75014114,-73.97735596
39731,40.72512817,-73.99596405
39732,40.7521019,-74.00118256
39733,40.74375153,-73.98165894
39734,40.73981094,-73.97958374
39735,40.75370026,-73.97450256
39736,40.72016907,-74.00537109
39737,40.76937866,-73.9827652
39738,40.75059128,-73.99429321
39739,40.76900864,-73.86277771
39740,40.75095367,-73.98085785
39741,40.76203156,-73.96631622
39742,40.77700043,-73.95963287
39743,40.7508812,-74.00537872
39744,40.75088882,-73.99062347
39745,40.77447128,-73.95413971
39746,40.73042679,-73.99272156
39747,40.77539444,-73.96286774
39748,40.76395035,-73.97743225
39749,40.74816895,-73.98896027
39750,40.72982025,-73.9809494
39751,40.75085068,-73.98732758
39752,40.7333107,-73.9800415
39753,40.75669861,-73.96996307
39754,40.71345139,-74.0138092
39755,40.72750092,-73.99514008
39756,40.7216301,-73.98374176
39757,40.7949295,-73.97348022
39758,40.7774086,-73.95497131
39759,40.7037468,-74.0072937
39760,40.75547028,-73.98735046
39761,40.7533989,-73.99234009
39762,40.73830032,-74.00382233
39763,40.7478981,-73.98513031
39764,40.71488953,-74.01622772
39765,40.71147156,-74.00821686
39766,40.76269913,-73.98187256
39767,40.75033188,-73.97724915
39768,40.78842926,-73.9744873
39769,40.74959564,-73.99172211
39770,40.70557022,-74.00708771
39771,40.75063324,-73.99452209
39772,40.76571274,-73.96553802
39773,40.7348938,-73.98596191
39774,40.73734665,-73.98010254
39775,40.76251221,-73.98244476
39776,40.73468018,-73.99875641
39777,40.75931549,-73.98819733
39778,40.74214172,-73.97792053
39779,40.79007339,-73.96961975
39780,40.72533798,-74.00320435
39781,40.77934647,-73.95344543
39782,40.76987839,-73.96069336
39783,40.7482338,-73.98826599
39784,40.76948929,-73.86283875
39785,40.77897644,-73.9883728
39786,40.73143005,-73.99248505
39787,40.76522064,-73.96604919
39788,40.6772728,-73.80298615
39789,40.76853561,-73.86274719
39790,40.76956177,-73.96914673
39791,40.73870087,-74.00346375
39792,40.75669861,-73.97187042
39793,40.74001312,-74.00299835
39794,40.75903702,-73.99229431
39795,40.75611496,-73.99803925
39796,40.74341583,-73.9899292
39797,40.73118973,-73.99175262
39798,40.76319122,-73.97402191
39799,40.75613022,-73.99058533
39800,40.76996613,-73.954422
39801,40.77130508,-73.95656586
39802,40.73672867,-73.97875977
39803,40.74168015,-73.98751068
39804,40.76074982,-73.97270203
39805,40.76834106,-73.98213959
39806,40.75485992,-73.97805023
39807,40.77412033,-73.94541931
39808,40.73960876,-73.97633362
39809,40.76765823,-73.96350861
39810,40.7567215,-73.96394348
39811,40.78718185,-73.95641327
39812,40.74863815,-73.98438263
39813,40.75057983,-73.98103333
39814,40.97130585,-73.80506134
39815,40.76169586,-73.99414063
39816,40.74213028,-74.00449371
39817,40.77288055,-73.95423889
39818,40.77772903,-73.9591217
39819,40.72589111,-74.00102234
39820,40.73437119,-73.9908371
39821,40.76459885,-73.96148682
39822,40.7701683,-73.86506653
39823,40.75694656,-73.99703217
39824,40.83945847,-73.84519958
39825,40.74925613,-73.9777298
39826,40.77407074,-73.98130035
39827,40.742733,-73.99674225
39828,40.75431824,-73.99195099
39829,40.73035812,-73.9928894
39830,40.72092056,-74.01007843
39831,40.75087738,-73.99414825
39832,40.73027039,-73.99803925
39833,40.77807999,-73.95461273
39834,40.76470184,-73.98049164
39835,40.64677048,-73.7904129
39836,40.7339325,-73.99924469
39837,40.74776077,-73.97869873
39838,40.75753021,-73.9899292
39839,40.74458694,-73.97611237
39840,40.73965836,-74.00257874
39841,40.76934814,-73.95194244
39842,40.69334412,-73.99285126
39843,40.78510666,-73.96957397
39844,40.70737076,-74.01616669
39845,40.75260162,-73.99623108
39846,40.77375031,-73.87094879
39847,40.75104904,-73.99407959
39848,40.74882126,-73.9887085
39849,40.72773743,-74.00723267
39850,40.81414032,-73.95967102
39851,40.70979309,-74.01647186
39852,40.78497696,-73.97698212
39853,40.80181122,-73.96852875
39854,40.72121048,-74.01004028
39855,40.7664032,-73.98318481
39856,40.7396431,-73.97670746
39857,40.74650955,-73.97219086
39858,40.7609787,-73.97289276
39859,40.76897049,-73.98583984
39860,40.75004578,-73.97794342
39861,40.72888184,-73.99226379
39862,40.72661591,-73.99610138
39863,40.75064087,-73.99449921
39864,40.76034164,-73.96166229
39865,40.77069855,-73.96298218
39866,40.74649811,-73.97225189
39867,40.7858696,-73.95496368
39868,40.71225357,-74.0078125
39869,40.7392807,-74.00276947
39870,40.77841949,-73.95256805
39871,40.75701523,-73.97208405
39872,40.75343704,-73.99170685
39873,40.73316956,-73.98747253
39874,40.75611115,-73.97904968
39875,40.78204346,-73.94864655
39876,40.74653244,-74.00511932
39877,40.75114059,-73.99415588
39878,40.77656937,-73.98209381
39879,40.74211121,-73.97476959
39880,40.7650795,-73.95513153
39881,40.73680878,-73.98467255
39882,40.75989532,-73.97624969
39883,40.7358017,-73.98960876
39884,40.76213074,-73.97879028
39885,40.75190735,-73.93825531
39886,40.75863647,-73.98950195
39887,40.7558403,-73.99459839
39888,40.7506752,-73.99432373
39889,40.77575302,-73.94737244
39890,40.75165939,-73.99385071
39891,40.75193024,-73.97575378
39892,40.74956131,-73.99168396
39893,40.77185059,-73.98667908
39894,40.77127075,-73.96157074
39895,40.76537323,-73.95498657
39896,40.78749847,-73.97086334
39897,40.75555038,-73.96811676
39898,40.75257111,-73.97824097
39899,40.76998138,-73.86328888
39900,40.77600098,-73.95594788
39901,40.77051163,-73.95095825
39902,40.75525665,-73.96738434
39903,40.70505142,-74.00708771
39904,40.77545929,-73.95632935
39905,40.74755096,-73.99685669
39906,40.73973846,-73.98461151
39907,40.7641983,-73.96875
39908,40.75579834,-73.97704315
39909,40.76249313,-73.96994781
39910,40.75428772,-73.99940491
39911,40.76962662,-73.86371613
39912,40.74904251,-73.98210144
39913,40.72912216,-74.0068512
39914,40.77479553,-73.95394897
39915,40.7201004,-74.00138855
39916,40.75149918,-73.9905014
39917,40.74488068,-73.99514008
39918,40.77331161,-73.96645355
39919,40.74850845,-73.98873138
39920,40.77616882,-73.96235657
39921,40.7252388,-73.9963913
39922,40.75889969,-73.9887085
39923,40.76335144,-73.99279785
39924,40.76496887,-73.99791718
39925,40.7513504,-73.99382019
39926,40.77088547,-73.95545959
39927,40.77714157,-73.96362305
39928,40.74483109,-73.97627258
39929,40.74232483,-73.97763824
39930,40.74940109,-74.00238037
39931,40.74457932,-73.92941284
39932,40.75022888,-73.99465179
39933,40.75042725,-73.98332977
39934,40.76852417,-73.86279297
39935,40.72526932,-73.9868927
39936,40.75769043,-73.9696579
39937,40.71741104,-74.00038147
39938,40.78291702,-73.98061371
39939,40.7880249,-73.97694397
39940,40.76456833,-73.96881866
39941,40.75057983,-73.99456024
39942,40.73301315,-73.98452759
39943,40.7900238,-73.96968842
39944,40.75033188,-73.99461365
39945,40.74669647,-73.97821045
39946,40.74642944,-73.99417114
39947,40.79322815,-73.9673233
39948,40.76103973,-73.97122192
39949,40.75111389,-73.99417114
39950,40.7546196,-73.9773407
39951,40.7730217,-73.98135376
39952,40.74597168,-73.98209381
39953,40.77447128,-73.98104095
39954,40.75443268,-73.9756546
39955,40.77198029,-73.95185089
39956,40.73675156,-74.00565338
39957,40.77191925,-73.94989014
39958,40.75065613,-73.99445343
39959,40.7638588,-73.97808838
39960,40.73321533,-73.9957428
39961,40.74518585,-73.99480438
39962,40.71915436,-74.01223755
39963,40.75271988,-73.97521973
39964,40.74720001,-73.97710419
39965,40.75764847,-73.9634552
39966,40.7804718,-73.95980072
39967,40.77222061,-73.95259857
39968,40.79875946,-73.95175934
39969,40.78138733,-73.95848846
39970,40.78128815,-73.9542923
39971,40.75359344,-73.98101807
39972,40.73598099,-73.99777222
39973,40.75547028,-73.98484802
39974,40.7256813,-74.00549316
39975,40.75820923,-74.00039673
39976,40.77037811,-73.86428833
39977,40.75852585,-73.9859314
39978,40.72652054,-73.98612213
39979,40.74962997,-73.99182129
39980,40.75603104,-73.98343658
39981,40.77336121,-73.96005249
39982,40.76028824,-73.96127319
39983,40.76247025,-73.9857254
39984,40.77003098,-73.8633194
39985,40.76802826,-73.98235321
39986,40.69274902,-73.99079132
39987,40.77320099,-73.96251678
39988,40.75696945,-73.97594452
39989,40.73959351,-73.98686218
39990,40.78023148,-73.95937347
39991,40.78016281,-73.9751358
39992,40.75318909,-73.98156738
39993,40.74006271,-73.99485016
39994,40.79418945,-73.97015381
39995,40.72594833,-74.00981903
39996,40.82305145,-73.94218445
39997,40.73607635,-74.00137329
39998,40.75772095,-73.97789001
39999,40.76885986,-73.8626709
40000,40.77933121,-73.95578003
40001,40.69753265,-73.98510742
40002,40.73997879,-74.00598907
40003,40.77870178,-73.981987
40004,40.72307968,-73.99697113
40005,40.75255966,-73.97543335
40006,40.75253296,-73.97948456
40007,40.78585815,-73.97270203
40008,40.77518082,-73.98049164
40009,40.72289276,-73.98749542
40010,40.77407074,-73.87306976
40011,40.78582001,-73.95324707
40012,40.71847534,-74.00539398
40013,40.76384735,-73.96487427
40014,40.75064087,-73.99453735
40015,40.7520752,-73.97829437
40016,40.73773956,-73.98397064
40017,40.76890945,-73.86321259
40018,40.74829483,-73.98897552
40019,40.77399063,-73.87506866
40020,40.75385666,-73.96788025
40021,40.72348022,-73.99666595
40022,40.73907852,-73.98291016
40023,40.76941681,-73.95972443
40024,40.74951935,-73.97744751
40025,40.75923157,-73.97628784
40026,40.73163986,-73.98230743
40027,40.7804184,-73.95500946
40028,40.70600128,-74.00941467
40029,40.74496078,-73.98619843
40030,40.74407959,-73.99932098
40031,40.70763016,-74.01329041
40032,40.74885941,-74.00335693
40033,40.73529816,-73.98988342
40034,40.75714874,-73.97184753
40035,40.75928497,-73.97406769
40036,40.76831818,-73.98223114
40037,40.78764343,-73.97518158
40038,40.74371338,-73.99209595
40039,40.77007294,-73.86415863
40040,40.76398849,-73.97138977
40041,40.72220612,-74.0098114
40042,40.76888657,-73.9924469
40043,40.75233841,-73.98542786
40044,40.75224686,-73.97832489
40045,40.74791336,-73.98779297
40046,40.74160385,-73.98984528
40047,40.75646973,-73.99411774
40048,40.75106812,-73.99414063
40049,40.71953583,-74.00175476
40050,40.77373123,-73.87084961
40051,40.72579956,-74.00385284
40052,40.78038025,-73.95716095
40053,40.72784042,-73.99478149
40054,40.75150299,-73.98205566
40055,40.75539017,-73.97322083
40056,40.74641037,-73.99121857
40057,40.75860977,-73.96746826
40058,40.75028992,-73.99140167
40059,40.76779556,-73.98233795
40060,40.7378006,-74.00450134
40061,40.72920227,-73.98734283
40062,40.73775101,-73.99262238
40063,40.78926849,-73.95278931
40064,40.77355957,-73.9458313
40065,40.77490997,-73.98229218
40066,40.7685318,-73.95760345
40067,40.75275421,-73.96747589
40068,40.76861572,-73.98139954
40069,40.74491882,-73.98001862
40070,40.76409912,-73.95443726
40071,40.75036621,-73.99473572
40072,40.74703979,-73.98361969
40073,40.74959183,-73.99195862
40074,40.75214767,-73.9779129
40075,40.76599121,-73.96331024
40076,40.77293015,-73.95838165
40077,40.75080872,-73.97852325
40078,40.74982071,-73.99176788
40079,40.75864029,-73.98452759
40080,40.77743912,-73.9863205
40081,40.73455048,-73.98989105
40082,40.7335701,-74.0027771
40083,40.74586868,-73.98828125
40084,40.77032089,-73.96656036
40085,40.74961853,-73.99169922
40086,40.73965836,-73.99075317
40087,40.74763107,-73.97890472
40088,40.78665543,-73.95669556
40089,40.79275131,-73.97338104
40090,40.79034042,-73.96575928
40091,40.76053619,-73.96112823
40092,40.74528122,-73.99092102
40093,40.64477921,-73.78182983
40094,40.74902344,-73.99203491
40095,40.72257996,-73.97998047
40096,40.75237274,-73.97540283
40097,40.76097107,-73.96087646
40098,40.75621796,-73.97808075
40099,40.74449921,-73.98565674
40100,40.75212097,-73.92696381
40101,40.75154877,-73.98226929
40102,40.74360275,-73.92084503
40103,40.78614807,-73.97248077
40104,40.78734589,-73.97736359
40105,40.75822067,-73.97100067
40106,40.79987335,-73.95877838
40107,40.76524353,-73.97228241
40108,40.75190353,-73.98848724
40109,40.7624588,-73.96585083
40110,40.75356674,-73.9849472
40111,40.76356125,-73.97773743
40112,40.76414871,-73.9786377
40113,40.80435944,-73.96649933
40114,40.78548813,-73.95549011
40115,40.7604599,-73.98709106
40116,40.77262115,-73.94961548
40117,40.75772858,-73.97133636
40118,40.80400848,-73.96619415
40119,40.70430374,-74.01329041
40120,40.7552681,-73.98337555
40121,40.79423141,-73.96289063
40122,40.77397537,-73.87306213
40123,40.80183411,-73.9499588
40124,40.75136185,-73.99060059
40125,40.76208878,-73.97528839
40126,40.75857162,-73.96968079
40127,40.78605652,-73.97091675
40128,40.72306061,-73.98854065
40129,40.73929596,-73.98238373
40130,40.73529816,-73.98562622
40131,40.75362015,-73.96932983
40132,40.77374268,-73.95696259
40133,40.73774719,-73.98071289
40134,40.77082062,-73.98094177
40135,40.76528931,-73.96372223
40136,40.7715416,-73.95317841
40137,40.78515244,-73.9462204
40138,40.79202652,-73.96590424
40139,40.77266693,-73.94651794
40140,40.75847244,-73.96879578
40141,40.74998856,-73.99169922
40142,40.77920914,-73.98738098
40143,40.7636795,-73.96227264
40144,40.77254105,-73.9671402
40145,40.74449921,-73.98451233
40146,40.7818985,-73.95735168
40147,40.75536728,-73.9732132
40148,40.78355789,-73.97805786
40149,40.74845886,-73.99298096
40150,40.76990128,-73.95498657
40151,40.76166916,-73.97090149
40152,40.76213837,-73.97463989
40153,40.75671387,-73.98574829
40154,40.76039124,-73.98004913
40155,40.74988174,-74.00621033
40156,40.76879883,-73.86280823
40157,40.75593185,-73.98152161
40158,40.75159836,-74.00502014
40159,40.76697159,-73.9565506
40160,40.79339981,-73.9671402
40161,40.79388046,-73.96690369
40162,40.72230148,-73.98670959
40163,40.73783875,-73.98800659
40164,40.75162125,-73.99378967
40165,40.79571915,-73.96183014
40166,40.72817993,-73.99931335
40167,40.77968597,-73.973526
40168,40.74958038,-73.99214172
40169,40.75450134,-73.97699738
40170,40.74462509,-74.00496674
40171,40.76142883,-73.98667145
40172,40.7793808,-73.9598465
40173,40.79182816,-73.9740448
40174,40.77406311,-73.9813385
40175,40.76968765,-73.864151
40176,40.74954987,-73.9753418
40177,40.76802826,-73.99302673
40178,40.76888657,-73.86286163
40179,40.77721024,-73.95442963
40180,40.74745941,-73.97899628
40181,40.77694321,-73.95541382
40182,40.74868011,-73.99258423
40183,40.75254822,-73.9777832
40184,40.75621796,-73.97514343
40185,40.7412262,-73.99770355
40186,40.77062988,-73.95696259
40187,40.79066849,-73.97668457
40188,40.80155182,-73.96806335
40189,40.78131866,-73.95207977
40190,40.73678207,-73.98880005
40191,40.74928665,-73.99226379
40192,40.74116135,-74.00574493
40193,40.81225586,-73.96220398
40194,40.74933624,-73.9913559
40195,40.78364182,-73.94747162
40196,40.73993683,-73.98970795
40197,40.75006104,-73.97231293
40198,40.76512527,-73.97010803
40199,40.73933029,-73.97989655
40200,40.76345825,-73.95919037
40201,40.7404213,-73.99833679
40202,40.75855637,-73.9628067
40203,40.7797699,-73.95610046
40204,40.76449966,-73.98179626
40205,40.76913071,-73.96128845
40206,40.77109146,-73.96172333
40207,40.78722,-73.97910309
40208,40.7648735,-73.96268463
40209,40.74365234,-73.98605347
40210,40.74057388,-73.98635101
40211,40.75329971,-73.98046112
40212,40.7495079,-74.00274658
40213,40.75025177,-73.98660278
40214,40.74367142,-73.98165894
40215,40.74679184,-73.98606873
40216,40.72278595,-73.98286438
40217,40.72906113,-74.01051331
40218,40.7343483,-74.00261688
40219,40.71446228,-74.00553894
40220,40.73083878,-74.00099182
40221,40.76982117,-73.86386871
40222,40.72079849,-74.01022339
40223,40.75582886,-73.98712158
40224,40.74993896,-73.99175262
40225,40.75393677,-73.99568176
40226,40.78058243,-73.95905304
40227,40.75630188,-73.99033356
40228,40.78290176,-73.97493744
40229,40.78487015,-73.97937775
40230,40.71545029,-74.01080322
40231,40.73839951,-73.98352051
40232,40.73344803,-74.00637817
40233,40.75106812,-73.98052979
40234,40.7661705,-73.95449066
40235,40.75891876,-73.97701263
40236,40.72370148,-74.003479
40237,40.76982117,-73.86400604
40238,40.7052536,-74.00715637
40239,40.77951813,-73.94457245
40240,40.74821091,-73.99291992
40241,40.74955368,-73.99175262
40242,40.73688126,-73.98856354
40243,40.76432037,-73.95861053
40244,40.73437881,-73.98989105
40245,40.752388,-73.9780426
40246,40.74799347,-73.98278046
40247,40.73720932,-73.98136902
40248,40.72075653,-74.01014709
40249,40.80290985,-73.96764374
40250,40.76407242,-73.99598694
40251,40.76544189,-73.97626495
40252,40.75257874,-73.97737885
40253,40.77198029,-73.86758423
40254,40.75389099,-73.97432709
40255,40.76490021,-73.97035217
40256,40.78554916,-73.95440674
40257,40.75108337,-73.99414825
40258,40.77153015,-73.94714355
40259,40.75551987,-73.98242188
40260,40.77080917,-73.96208191
40261,40.68283081,-73.79257202
40262,40.74428177,-73.97312164
40263,40.76144028,-73.97103119
40264,40.78179169,-73.98121643
40265,40.7233696,-73.99897766
40266,40.79424667,-73.94725037
40267,40.76187515,-73.99024963
40268,40.77425766,-73.95750427
40269,40.75004959,-73.99150848
40270,40.75207138,-74.00079346
40271,40.75188065,-73.97589874
40272,40.80950928,-73.95939636
40273,40.76279068,-73.96788025
40274,40.77051163,-73.95710754
40275,40.75232315,-74.00037384
40276,40.76209641,-73.97473907
40277,40.72133255,-73.99742889
40278,40.75891113,-73.97057343
40279,40.74999619,-74.00626373
40280,40.76228333,-73.96870422
40281,40.74398041,-73.9765625
40282,40.74039459,-73.99462891
40283,40.7528801,-73.97826385
40284,40.77972031,-73.98175049
40285,40.75005341,-73.99189758
40286,40.77322388,-73.94911957
40287,40.77869034,-73.94516754
40288,40.75847626,-73.9756546
40289,40.72658539,-73.99580383
40290,40.73892212,-73.98743439
40291,40.77759552,-73.95714569
40292,40.74999619,-73.99154663
40293,40.75898361,-73.97068024
40294,40.7937355,-73.97229004
40295,40.73006058,-73.98928833
40296,40.7257843,-73.98674774
40297,40.7731781,-73.95526886
40298,40.64522934,-73.78887177
40299,40.7700386,-73.86342621
40300,40.76362991,-73.9731369
40301,40.77357101,-73.95501709
40302,40.75735855,-73.98587799
40303,40.75587082,-73.98027802
40304,40.74235153,-73.99336243
40305,40.76835251,-73.98226929
40306,40.76826859,-73.99291229
40307,40.76964951,-73.8635788
40308,40.7559166,-73.98308563
40309,40.76038361,-73.97991943
40310,40.75305176,-73.97798157
40311,40.78028107,-73.97527313
40312,40.76658249,-73.98260498
40313,40.76491928,-73.99173737
40314,40.77656555,-73.98312378
40315,40.75675964,-73.97155762
40316,40.76414871,-73.99214172
40317,40.75331116,-73.97822571
40318,40.74706268,-73.97351074
40319,40.75127029,-73.97576904
40320,40.76654434,-73.95404053
40321,40.7508316,-73.97445679
40322,40.78086853,-73.94950104
40323,40.73078918,-74.00141907
40324,40.76041794,-73.97637939
40325,40.75207138,-73.97380066
40326,40.72102737,-74.00053406
40327,40.76860046,-73.95803833
